 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,127.632,2.541,120,147,613.998,51053.000,1
2,4.811,211.102,15.478,183,266,1015.544,84441.000,2
3,4.811,153.088,3.781,144,169,736.453,61235.000,3
4,4.811,138.077,2.798,129,154,664.245,55231.000,4
