Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,Mode,Mode NonZero,NbObjects,VolObjects,
0,obj1-val1,1,0,536.0,297.28435701112164,1.857889607667803,4.92143226401386,32.60204516614667,0.2037476896257754,2.46071613200693,572576.0,174.0,569.0,347.01575757575756,90.10246034263245,330.0,330.0,357,1650,
1,obj2-val2,2,0,286.0,141.11242784794803,143.05111904281887,5.3681558724373115,15.475263456365797,15.687872348854631,2.6840779362186558,4.5990376E7,152.0,583.0,286.05961237031323,48.22760221914257,282.0,282.0,369,160772,
2,obj3-val3,3,0,344.0,189.30395715703983,95.66225087360976,3.0272688706270308,20.760245252773988,10.49091534796095,1.5136344353135154,457298.0,193.0,547.0,350.15160796324653,61.563150031954414,378.0,378.0,274,1306,
3,obj4-val4,4,0,397.0,2.0020382025257186,174.50218530866624,3.836647081727164,0.21955591797469767,19.13699121010796,1.918323540863582,798743.0,186.0,532.0,343.98923341946596,62.024167055577394,335.0,335.0,290,2322,
4,obj5-val5,5,0,264.0,352.2048707277347,365.17933119477846,4.9634239536036935,38.624969099106956,40.047828849972085,2.4817119768018467,2.012574E7,145.0,587.0,272.68802926630985,57.64128557036093,280.0,280.0,372,73805,
5,obj6-val255,255,0,264.0,169.528659046557,183.86395316420408,3.477167549484249,18.591563494157754,20.163660697631,1.7385837747421244,35870.0,185.0,509.0,309.2241379310345,83.53328794500156,199.0,199.0,100,116,
