 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,118.892,2.452,111,136,571.953,47557.000,1
2,4.811,142.965,8.231,131,194,687.757,57186.000,2
3,4.811,165.972,5.986,152,208,798.439,66389.000,3
4,4.811,129.175,2.890,121,140,621.418,51670.000,4
