 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,271.038,96.294,138,487,1303.872,108415.000,1
2,4.811,187.565,15.254,158,227,902.313,75026.000,2
3,4.811,218.035,31.525,163,288,1048.894,87214.000,3
4,4.811,146.615,6.280,129,165,705.316,58646.000,4
