 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,126.195,2.331,119,144,607.083,50478,1
2,4.811,150.840,2.918,142,160,725.641,60336,2
3,4.811,142.493,2.636,133,150,685.484,56997,3
4,4.811,127.017,2.143,120,137,611.039,50807,4
