 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,144.132,4.071,133,156,693.374,57653.000,1
2,4.811,169.265,3.636,160,183,814.278,67706.000,2
3,4.811,142.977,2.959,135,154,687.818,57191.000,3
4,4.811,130.988,2.703,121,139,630.138,52395.000,4
