 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,118.998,2.525,112,131,572.458,47599.000,1
2,4.811,127.805,3.569,119,140,614.828,51122.000,2
3,4.811,161.530,4.666,149,180,777.068,64612.000,3
4,4.811,130.020,2.793,123,137,625.483,52008.000,4
