 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,123.065,2.361,115,133,592.025,49226.000,1
2,4.811,157.577,3.472,149,172,758.053,63031.000,2
3,4.811,151.575,3.339,143,162,729.177,60630.000,3
4,4.811,131.595,2.596,122,140,633.060,52638.000,4
