 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,118.108,2.848,111,125,568.176,47243.000,1
2,4.811,182.415,5.312,167,199,877.538,72966.000,2
3,4.811,187.645,6.741,170,212,902.698,75058.000,3
4,4.811,134.798,3.528,121,145,648.466,53919.000,4
