 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,119.243,2.161,114,127,573.636,47697.000,1
2,4.811,124.573,2.589,117,134,599.277,49829.000,2
3,4.811,161.338,4.605,149,181,776.141,64535.000,3
4,4.811,132.363,2.581,123,141,636.752,52945.000,4
