 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,113.270,1.895,108,118,544.905,45308,1
2,4.811,123.868,3.394,116,134,595.886,49547,2
3,4.811,147.280,3.527,137,161,708.515,58912,3
4,4.811,121.490,2.387,115,129,584.448,48596,4
