 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,122.320,2.506,114,129,588.441,48928,1
2,4.811,129.062,6.291,116,149,620.877,51625,2
3,4.811,156.590,4.150,146,174,753.303,62636,3
4,4.811,134.502,2.935,126,144,647.047,53801,4
