 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,127.513,3.011,119,136,613.421,51005.000,1
2,4.811,229.632,12.911,200,264,1104.686,91853.000,2
3,4.811,153.238,4.620,140,175,737.175,61295.000,3
4,4.811,134.857,2.844,126,142,648.755,53943.000,4
