 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,115.052,2.475,108,123,553.480,46021,1
2,4.811,140.493,10.976,123,177,675.863,56197,2
3,4.811,164.352,4.733,151,177,790.646,65741,3
4,4.811,125.468,2.673,119,136,603.583,50187,4
