 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,121.015,2.288,115,128,582.163,48406,1
2,4.811,127.525,2.833,119,135,613.481,51010,2
3,4.811,163.322,3.702,151,174,785.691,65329,3
4,4.811,131.352,2.929,122,145,631.894,52541,4
