 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,118.485,2.352,112,125,569.992,47394.000,1
2,4.811,161.790,5.657,146,177,778.318,64716.000,2
3,4.811,178.643,11.765,158,222,859.390,71457.000,3
4,4.811,140.083,5.363,130,158,673.891,56033.000,4
