 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,126.620,2.448,120,134,609.127,50648.000,1
2,4.811,156.958,3.662,147,168,755.071,62783.000,2
3,4.811,153.507,4.074,143,166,738.474,61403.000,3
4,4.811,133.732,2.569,125,141,643.343,53493.000,4
