 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,121.705,2.261,116,131,585.483,48682,1
2,4.811,155.965,4.866,144,186,750.296,62386,2
3,4.811,174.498,5.223,163,194,839.450,69799,3
4,4.811,132.928,2.648,126,140,639.470,53171,4
