 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,121.573,2.593,115,139,584.845,48629.000,1
2,4.811,227.905,14.690,198,273,1096.376,91162.000,2
3,4.811,187.825,8.324,173,230,903.564,75130.000,3
4,4.811,134.675,3.262,126,150,647.877,53870.000,4
