 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,116.562,2.509,109,134,560.744,46625,1
2,4.811,184.018,14.006,153,226,885.247,73607,2
3,4.811,165.900,5.308,154,196,798.090,66360,3
4,4.811,125.835,2.945,117,135,605.351,50334,4
