 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,123.097,3.305,114,136,592.181,49239,1
2,4.811,133.195,4.457,123,148,640.757,53278,2
3,4.811,167.120,6.405,150,186,803.959,66848,3
4,4.811,130.632,2.997,123,141,628.430,52253,4
