 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,114.590,2.228,109,121,551.255,45836,1
2,4.811,114.710,2.146,109,121,551.832,45884,2
3,4.811,262.553,10.637,244,310,1263.053,105021,3
4,4.811,137.760,2.873,129,147,662.718,55104,4
