 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,131.935,2.384,125,144,634.696,52774.000,1
2,4.811,165.963,6.417,151,195,798.391,66385.000,2
3,4.811,247.782,6.561,232,276,1192.000,99113.000,3
4,4.811,146.855,2.684,139,157,706.471,58742.000,4
