Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,Mode,Mode NonZero,NbObjects,VolObjects,
0,obj1-val1,1,0,875.0,226.91446700698015,188.37410972339018,6.00634130143666,24.88484687385318,20.65827241998098,3.00317065071833,1.74492257E8,316.0,4095.0,1087.1385306468294,340.8763818945738,1251.0,1251.0,2275,160506,
1,obj2-val2,2,0,4095.0,151.78905966448409,290.217893763908,4.0234740173326085,16.646129075413505,31.827093008331126,2.0117370086663042,2.8039981E7,1607.0,4095.0,4009.7212927212927,313.6793726516962,4095.0,4095.0,564,6993,
2,obj3-val255,255,0,628.0,162.72402368364735,270.4283109945071,3.2472674238881445,17.84532500495114,29.656844705481237,1.6236337119440722,126163.0,839.0,4095.0,2867.340909090909,1565.3122126076603,4095.0,4095.0,17,44,
