Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,Mode,Mode NonZero,NbObjects,VolObjects,
0,obj1-val1,1,0,1620.0,220.92981109118853,193.1153702468187,6.661960439220856,24.22853241307183,21.17822843543827,3.330980219610428,1.99546171E8,149.0,4095.0,1054.7562517509132,574.9516367986018,322.0,322.0,2997,189187,
1,obj2-val2,2,0,686.0,296.004566188101,158.95687802732985,4.757784176274925,32.46169537231685,17.432196463410953,2.3788920881374627,1664627.0,161.0,2654.0,610.4242757609094,383.6480909744549,209.0,209.0,1007,2727,
2,obj3-val255,255,0,1330.0,251.85569551754202,171.08793554399784,4.611279800378799,27.620056578715328,18.762563419304087,2.3056399001893997,33263.0,344.0,1344.0,755.9772727272727,365.3197063443906,497.0,497.0,42,44,
