Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,Mode,Mode NonZero,NbObjects,VolObjects,
0,obj1-val1,1,0,1034.0,169.7339790004705,186.90517967265254,6.602034480641092,18.614080152882412,20.497180446149788,3.301017240320546,4.03300274E8,292.0,4095.0,989.9830232632352,295.48674597510455,1137.0,1137.0,1890,407381,
1,obj2-val2,2,0,1892.0,202.20480661312186,343.67711999427013,6.910411750497744,22.17503236393406,37.68976309845065,3.455205875248872,2624842.0,528.0,1981.0,1192.0263396911898,279.9530973181045,1215.0,1215.0,963,2202,
2,obj3-val255,255,0,1097.0,191.34487356775978,279.162024232846,6.640260766495456,20.98406479602743,30.614637830983117,3.320130383247728,60744.0,1125.0,1783.0,1380.5454545454545,167.52416757902228,1125.0,1125.0,43,44,
