Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,Mode,Mode NonZero,NbObjects,VolObjects,
0,obj1-val1,1,0,1617.0,138.9636788392777,158.5044178988767,5.15161172981274,15.239618322071824,17.38257688136494,2.57580586490637,4.4026517E8,184.0,4076.0,1275.9312165632045,582.8211361644962,826.0,826.0,3432,345054,
1,obj2-val2,2,0,2035.0,202.98773975482217,261.3304493770871,5.017061030076214,22.26089366489324,28.659116811728044,2.508530515038107,3691688.0,424.0,3447.0,1311.9004975124378,673.7601339824746,678.0,678.0,1538,2814,
2,obj3-val3,3,0,2525.0,54.68871033632729,361.9088786653934,7.472885372932381,5.997502937554673,39.68917075524845,3.7364426864661904,9.5786547E7,350.0,4093.0,1462.7920191808437,660.8932473567296,1363.0,1363.0,3141,65482,
3,obj4-val4,4,0,1086.0,396.2431543293304,93.13901307680139,7.054180375702793,43.45448022930439,10.214201452068348,3.5270901878513965,2825691.0,387.0,4095.0,1171.0281806879402,685.408493300241,4095.0,4095.0,1294,2413,
4,obj5-val255,255,0,1107.0,206.38777537902948,228.3093628870026,6.012076198420097,22.63376264495453,25.037819801658,3.0060380992100484,163048.0,265.0,2466.0,1614.3366336633662,649.6601000096548,1567.0,1567.0,97,101,
