Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,Mode,Mode NonZero,NbObjects,VolObjects,
0,obj1-val1,1,0,332.0,54.57183520153161,65.09512261291903,4.396588497898001,5.984685685877802,7.138734607024233,2.1982942489490007,906756.0,109.0,634.0,185.09001837109614,68.18743428779695,142.0,142.0,337,4899,
1,obj2-val2,2,0,739.0,224.98930166129395,251.156534949868,4.738619694593218,24.673721309819506,27.543382297448506,2.369309847296609,2.97637333E8,126.0,4095.0,765.5517479963373,513.2661609887177,370.0,370.0,3212,388788,
2,obj3-val255,255,0,1438.0,200.01355997403408,216.96965835597337,4.0,21.934726676087074,23.79423751899675,2.0,41593.0,183.0,1937.0,945.2954545454545,492.98736148456123,1183.0,1183.0,43,44,
