 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,119.233,2.715,111,127,573.588,47693.000,1
2,4.811,108.830,2.313,100,115,523.545,43532.000,2
3,4.811,239.518,14.635,203,286,1152.240,95807.000,3
4,4.811,135.480,3.471,125,148,651.750,54192.000,4
