Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,Mode,Mode NonZero,NbObjects,VolObjects,
0,obj1-val1,1,0,241.0,232.1347173897673,225.8055063712924,5.243969150373205,25.457331886079555,24.763231377176314,2.6219845751866027,6.3150845E7,111.0,710.0,209.4604020657196,56.525188540926806,180.0,180.0,553,301493,
1,obj2-val2,2,0,1053.0,127.8793113109053,309.9394907190582,6.84110842215684,14.024037877707416,33.9898855654124,3.42055421107842,8066746.0,163.0,3477.0,1203.0941088739746,594.0942527479671,210.0,210.0,2092,6705,
2,obj3-val255,255,0,214.0,142.53453491303253,292.61668137131335,5.759263927401059,15.631220531380164,32.09015892510823,2.8796319637005294,31736.0,184.0,1441.0,721.2727272727273,418.5597878237787,215.0,215.0,39,44,
