 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,111.552,2.298,102,124,536.642,44621,1
2,4.811,110.090,1.987,104,116,529.607,44036,2
3,4.811,240.637,22.751,203,338,1157.628,96255,3
4,4.811,133.683,3.336,123,145,643.102,53473,4
