 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,147.140,5.695,131,162,707.842,58856.000,1
2,4.811,140.105,4.161,128,154,673.999,56042.000,2
3,4.811,451.630,52.502,370,585,2172.643,180652.000,3
4,4.811,167.398,6.395,152,184,805.294,66959.000,4
