 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,113.250,2.334,107,125,544.808,45300.000,1
2,4.811,119.725,3.202,111,131,575.957,47890.000,2
3,4.811,267.272,16.402,234,327,1285.760,106909.000,3
4,4.811,145.933,3.816,136,158,702.033,58373.000,4
