 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,113.812,2.507,107,122,547.514,45525.000,1
2,4.811,236.368,37.334,177,355,1137.086,94547.000,2
3,4.811,290.587,19.639,256,346,1397.921,116235.000,3
4,4.811,139.312,5.726,129,184,670.186,55725.000,4
