Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,Mode,Mode NonZero,NbObjects,VolObjects,
0,obj1-val1,1,0,405.0,361.7659302295883,211.39987662883195,5.326066772254158,39.67349414377988,23.183420733143972,2.663033386127079,1.29676976E8,144.0,4095.0,909.7457310827685,478.2407152597055,527.0,527.0,2600,142542,
1,obj2-val2,2,0,823.0,185.60036781581059,217.674712495572,5.151584951093607,20.3540866906701,23.87155812588934,2.5757924755468036,2.42160879E8,153.0,4095.0,1545.2704596358903,873.9502292368811,4095.0,4095.0,3899,156711,
2,obj3-val3,3,0,1888.0,177.2828092609464,312.45623074137507,4.636197055973264,19.441931667095798,34.26588687508089,2.318098527986632,3308258.0,206.0,3401.0,798.1322074788902,450.9079101372037,407.0,407.0,1393,4145,
3,obj4-val255,255,0,3583.0,201.82109661126756,267.615009321328,4.388719209868708,22.13295234688598,29.348320607082243,2.194359604934354,75633.0,377.0,2069.0,1022.0675675675676,490.44758230469716,884.0,884.0,73,74,
