 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,114.935,2.252,109,121,552.914,45974,1
2,4.811,109.897,2.815,102,120,528.681,43959,2
3,4.811,246.980,14.445,219,323,1188.139,98792,3
4,4.811,133.900,3.871,125,147,644.149,53560,4
