 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,113.802,2.121,106,119,547.466,45521,1
2,4.811,110.618,2.271,103,118,532.144,44247,2
3,4.811,229.262,18.373,206,346,1102.906,91705,3
4,4.811,138.680,3.034,131,147,667.144,55472,4
