Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,Mode,Mode NonZero,NbObjects,VolObjects,
0,obj1-val1,1,0,1030.0,214.2946155815177,97.2240405984403,5.866201599401267,23.500875748364077,10.662190889199886,2.9331007997006333,1.51316749E8,296.0,4095.0,849.9174272763527,234.99824169613277,943.0,943.0,1477,178037,
1,obj2-val2,2,0,1102.0,163.7042737121837,205.3147958252851,7.438364194617005,17.952825298696034,22.516093056735272,3.7191820973085026,6429469.0,722.0,2119.0,1285.636672665467,254.34991678167825,1083.0,1083.0,1104,5001,
2,obj3-val255,255,0,874.0,180.24133778207735,165.82981579830604,6.41347653550769,19.766382241761036,18.185925418026276,3.206738267753845,50651.0,805.0,1616.0,1151.159090909091,259.6981202018289,1405.0,1405.0,43,44,
