 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,118.718,2.457,110,138,571.111,47487,1
2,4.811,153.127,6.774,138,175,736.646,61251,2
3,4.811,384.415,12.423,356,453,1849.294,153766,3
4,4.811,136.907,3.226,129,146,658.617,54763,4
