Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,Mode,Mode NonZero,NbObjects,VolObjects,
0,obj1-val1,1,0,647.0,300.59412303115874,190.91311101456833,4.546084606238072,32.965014621921256,20.936715038368728,2.273042303119036,7.5885752E7,135.0,3252.0,655.0232365431758,362.76977654868284,264.0,264.0,2377,115852,
1,obj2-val2,2,0,1160.0,231.28054828763757,273.620700668239,6.070383899616745,25.363658408177322,30.006941943618305,3.0351919498083726,1302528.0,178.0,1687.0,603.3015284854099,321.36750109844576,321.0,321.0,897,2159,
2,obj3-val255,255,0,627.0,251.21495141217252,244.5207989998295,5.482866397681423,27.5497886087716,26.81566636470037,2.7414331988407117,35194.0,360.0,1282.0,799.8636363636364,301.6510066446409,503.0,503.0,42,44,
