 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,119.010,2.511,112,137,572.518,47604.000,1
2,4.811,113.460,3.271,107,127,545.819,45384.000,2
3,4.811,272.283,19.109,236,320,1309.861,108913.000,3
4,4.811,140.188,3.933,129,153,674.396,56075.000,4
