 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,118.558,2.446,110,127,570.341,47423.000,1
2,4.811,128.632,2.995,120,137,618.809,51453.000,2
3,4.811,263.585,10.152,238,301,1268.020,105434.000,3
4,4.811,133.643,3.531,124,145,642.910,53457.000,4
