Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,Mode,Mode NonZero,NbObjects,VolObjects,
0,obj1-val1,1,0,128.0,227.35363037138978,209.92417810164198,4.417084267442395,24.93300825034049,23.02158648623382,2.2085421337211977,3.1883322E7,98.0,363.0,146.3974819318046,23.119605103332457,135.0,135.0,237,217786,
1,obj2-val2,2,0,133.0,114.48925673001936,262.83248443951794,4.239378799484416,12.555601500455046,28.82383928632725,2.119689399742208,1296393.0,102.0,280.0,153.47377767254648,27.128961934214217,142.0,142.0,165,8447,
2,obj3-val3,3,0,200.0,368.9439101167022,382.2489614908864,2.6335487228179972,40.460675907509966,41.9197903062633,1.3167743614089986,3705071.0,142.0,847.0,261.91651350205007,80.92867760648063,222.0,222.0,538,14146,
3,obj4-val255,255,0,209.0,267.4900259487512,307.7070223807979,2.975510866039572,29.334614155795226,33.745059250540976,1.487755433019786,12332.0,113.0,240.0,166.64864864864865,38.81478056011209,130.0,130.0,54,74,
