Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,Mode,Mode NonZero,NbObjects,VolObjects,
0,obj1-val1,1,0,1092.0,36.45530051108765,85.6800191153904,6.897197805313609,3.9979142049625764,9.396201943218175,3.4485989026568045,9.1028222E7,151.0,3065.0,779.5247400962543,408.54123021251263,303.0,303.0,2070,116774,
1,obj2-val2,2,0,546.0,297.15008307440326,125.83863924402397,5.997535004029448,32.58731985401271,13.800245130713769,2.998767502014724,1.00766899E8,153.0,2467.0,720.2420107642935,345.415811042226,297.0,297.0,1958,139907,
2,obj3-val3,3,0,3803.0,199.84801849075936,123.70445295538201,4.392575522989954,21.916572371000676,13.566197034558233,2.196287761494977,1583061.0,166.0,4074.0,907.1982808022923,857.0061786529524,190.0,190.0,1020,1745,
3,obj4-val4,4,0,808.0,160.19096640431061,230.5435957936275,6.098414878832256,17.56753424374306,25.28283963003313,3.049207439416128,1.08485019E8,151.0,1935.0,588.728599337928,247.3943266574457,603.0,603.0,1416,184270,
4,obj5-val5,5,0,721.0,314.9544767185085,363.9078177938497,5.626927006610989,34.53986001312798,39.90838680955255,2.8134635033054947,5.8889977E7,154.0,2230.0,690.0064091297878,278.7592858625923,799.0,799.0,1559,85347,
5,obj6-val6,6,0,775.0,398.05629121910056,235.000673811138,6.847351714901178,43.65332005850698,25.771630430520762,3.423675857450589,482331.0,274.0,1306.0,561.5029103608847,214.21589751719108,331.0,331.0,479,859,
6,obj7-val7,7,0,996.0,5.15767125198843,370.843816023727,9.800738431057628,0.5656221968758764,40.66903136494136,4.900369215528814,1498041.0,239.0,1173.0,610.2,199.6616706383235,360.0,360.0,740,2455,
7,obj8-val255,255,0,647.0,208.97075673019313,202.02766801079792,5.321931779167536,22.917028389309863,22.155606246893477,2.660965889583768,148547.0,138.0,1804.0,863.6453488372093,360.36939597749904,621.0,621.0,161,172,
