 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,118.570,3.195,109,130,570.401,47428.000,1
2,4.811,108.330,2.279,102,124,521.140,43332.000,2
3,4.811,264.312,13.895,236,310,1271.520,105725.000,3
4,4.811,162.330,7.799,145,183,780.916,64932.000,4
