 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,112.310,2.227,105,127,540.286,44924,1
2,4.811,139.877,7.591,127,162,672.904,55951,2
3,4.811,283.202,9.024,261,326,1362.394,113281,3
4,4.811,138.965,3.336,129,154,668.515,55586,4
