Nb,Name,Label,Type,AtCenter,CMx (pix),CMy (pix),CMz (pix),CMx (unit),CMy (unit),CMz (unit),IntDen,Min,Max,Mean,Sigma,Mode,Mode NonZero,NbObjects,VolObjects,
0,obj1-val1,1,0,587.0,396.20342460290226,8.782449976720416,4.415268809624949,43.45012322125838,0.9631378983043869,2.2076344048124743,539099.0,123.0,1408.0,374.1145038167939,239.98093689752827,216.0,216.0,573,1441,
1,obj2-val2,2,0,178.0,210.46282875781804,110.1129059394072,3.3295653856345506,23.0806582557611,12.075663748018574,1.6647826928172753,475502.0,125.0,297.0,179.84190620272315,25.534453046663387,165.0,165.0,148,2644,
2,obj3-val3,3,0,698.0,189.83798703737455,247.167515067115,4.845987593357001,20.818810279382816,27.10592165305508,2.4229937966785005,1.29989716E8,146.0,2969.0,880.1226581807102,411.01833618073573,466.0,466.0,2284,147695,
3,obj4-val4,4,0,1036.0,335.26339790100246,253.11042187708276,6.628409615206139,36.76706218523086,27.757657648129726,3.3142048076030695,1.26455032E8,147.0,3803.0,914.1349641806365,494.2767206678126,359.0,359.0,2597,138333,
4,obj5-val5,5,0,144.0,341.16182661760337,363.2923342399378,6.192793637007748,37.4139204369105,39.84088906824723,3.096396818503874,437530.0,118.0,333.0,163.44041837878223,24.038752864630418,152.0,152.0,144,2677,
5,obj6-val255,255,0,569.0,276.7320557899672,202.02746132208156,4.329090482887951,30.34815243052835,22.15558358012778,2.1645452414439754,85320.0,142.0,1689.0,656.3076923076923,473.57189390847475,187.0,187.0,115,130,
