 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,120.785,2.338,114,131,581.057,48314,1
2,4.811,140.585,8.183,128,184,676.308,56234,2
3,4.811,383.720,21.596,332,478,1845.950,153488,3
4,4.811,142.505,3.574,133,155,685.545,57002,4
