 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,120.165,2.584,112,130,578.074,48066.000,1
2,4.811,136.773,4.747,124,154,657.967,54709.000,2
3,4.811,413.630,22.997,361,492,1989.837,165452.000,3
4,4.811,141.952,3.117,133,154,682.887,56781.000,4
