 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,116.052,2.333,110,129,558.290,46421,1
2,4.811,160.933,8.760,143,185,774.193,64373,2
3,4.811,318.045,21.097,278,384,1530.010,127218,3
4,4.811,139.968,2.928,132,149,673.337,55987,4
