 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,119.328,2.533,111,128,574.045,47731,1
2,4.811,117.170,2.318,109,125,563.666,46868,2
3,4.811,206.173,12.453,185,262,991.828,82469,3
4,4.811,132.868,2.990,124,140,639.182,53147,4
