 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,116.630,2.285,111,129,561.068,46652,1
2,4.811,246.697,33.857,178,331,1186.780,98679,2
3,4.811,304.743,21.907,262,386,1466.016,121897,3
4,4.811,137.510,3.101,130,147,661.515,55004,4
