 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,114.475,2.243,108,130,550.701,45790.000,1
2,4.811,196.145,14.874,164,241,943.589,78458.000,2
3,4.811,289.877,28.813,235,377,1394.505,115951.000,3
4,4.811,132.202,2.725,124,142,635.983,52881.000,4
