 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,112.987,2.182,107,121,543.546,45195.000,1
2,4.811,109.815,3.063,102,122,528.284,43926.000,2
3,4.811,283.228,30.939,236,393,1362.514,113291.000,3
4,4.811,142.540,3.745,133,153,685.713,57016.000,4
