 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,114.802,2.113,109,124,552.277,45921,1
2,4.811,125.395,2.740,116,132,603.234,50158,2
3,4.811,347.717,25.583,305,455,1672.754,139087,3
4,4.811,142.680,3.443,132,153,686.386,57072,4
