 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen,Ch
1,4.811,117.017,2.007,112,122,562.933,46807.000,1
2,4.811,147.618,5.119,136,164,710.139,59047.000,2
3,4.811,351.312,30.858,299,467,1690.049,140525.000,3
4,4.811,137.923,3.124,130,147,663.500,55169.000,4
